chromosome	position 1	position 2	replicate 1.1	replicate 1.2	replicate 1.3	replicate 2.1	replicate 2.2	replicate 2.3
17	2500000	10500000	197	161	144	135	66	147
17	2500000	11000000	117	103	83	75	35	123
17	2500000	11500000	106	75	82	79	43	120
17	2500000	12000000	172	100	111	129	76	160
17	2500000	12500000	204	140	127	151	66	200
17	2500000	13000000	293	166	223	203	121	328
17	2500000	13500000	435	294	304	347	208	395
17	2500000	14000000	270	144	152	159	93	242
17	2500000	14500000	287	151	180	155	93	230
17	2500000	15000000	246	147	188	211	107	273
17	2500000	15500000	363	239	283	262	160	383
17	2500000	16000000	318	148	219	233	145	293
17	2500000	16500000	310	141	240	202	119	308
17	2500000	17000000	279	155	229	216	117	264
17	2500000	17500000	284	154	191	195	108	281
17	2500000	18000000	259	149	164	207	102	264
17	2500000	18500000	278	154	209	216	113	256
17	2500000	19000000	282	169	193	170	100	226
17	2500000	19500000	284	192	197	199	96	230
17	2500000	20000000	266	162	205	198	108	264
17	2500000	20500000	270	180	206	188	106	295
17	2500000	21000000	242	142	222	194	111	249
17	2500000	21500000	261	177	194	166	87	230
17	2500000	22000000	259	173	188	126	84	203
17	2500000	22500000	287	138	217	182	138	281
17	2500000	23000000	335	166	223	231	119	308
17	2500000	23500000	326	168	228	173	117	272
17	2500000	24000000	318	202	232	228	129	288
17	2500000	24500000	222	145	199	164	79	194
17	2500000	25000000	184	155	151	141	77	164
17	2500000	25500000	310	195	221	152	112	252
17	2500000	26000000	119	109	99	84	44	121
17	2500000	26500000	96	94	77	92	41	121
17	2500000	27000000	122	84	79	115	53	133
17	2500000	27500000	100	58	54	91	35	105
17	2500000	28000000	79	65	57	95	41	98
17	2500000	28500000	78	55	50	71	26	81
17	2500000	29000000	63	40	53	66	28	88
17	2500000	29500000	83	64	42	62	31	100
17	2500000	30000000	51	41	21	33	18	39
17	2500000	30500000	45	23	28	40	19	44
17	2500000	31000000	44	32	25	46	23	64
17	2500000	31500000	38	20	20	50	11	44
17	2500000	32000000	26	20	14	36	17	51
17	2500000	32500000	17	15	16	27	10	27
17	2500000	33000000	42	16	21	47	21	40
17	2500000	33500000	28	22	17	30	12	34
17	2500000	34000000	34	26	23	45	17	35
17	2500000	34500000	22	15	14	31	9	26
17	2500000	35000000	34	13	19	32	10	30
17	2500000	35500000	21	12	7	22	7	23
17	2500000	36000000	16	24	19	18	8	27
17	2500000	36500000	22	22	13	21	10	21
17	2500000	37000000	19	14	9	21	6	15
17	2500000	37500000	27	20	11	29	5	20
17	2500000	38000000	13	10	10	8	7	11
17	2500000	38500000	17	23	9	11	7	19
17	2500000	39000000	11	17	12	19	6	21
17	2500000	39500000	21	21	8	18	7	22
17	2500000	40000000	23	9	7	16	5	10
17	2500000	40500000	32	21	16	22	15	26
17	2500000	41000000	22	29	17	26	7	21
17	2500000	41500000	27	14	20	30	13	34
17	2500000	42000000	54	32	43	45	20	54
17	2500000	42500000	56	29	32	23	31	51
17	2500000	43000000	50	34	32	33	25	44
17	2500000	43500000	35	33	33	34	10	30
17	2500000	44000000	72	49	64	61	30	67
17	2500000	44500000	138	85	76	106	47	132
17	2500000	45000000	147	95	103	165	67	159
17	2500000	45500000	133	72	76	91	58	128
17	2500000	46000000	82	48	57	62	21	72
17	2500000	46500000	52	37	37	41	15	55
17	2500000	47000000	38	34	26	41	14	47
17	2500000	47500000	26	26	20	31	13	36
17	2500000	48000000	22	30	19	26	10	34
17	2500000	48500000	25	24	20	37	8	33
17	2500000	49000000	23	15	8	21	5	23
17	2500000	49500000	18	17	16	20	9	20
17	2500000	50000000	15	15	17	18	12	30
17	2500000	50500000	21	8	19	15	10	21
17	2500000	51000000	21	24	20	12	8	15
17	2500000	51500000	22	23	17	10	4	15
17	2500000	52000000	28	12	25	25	9	26
17	2500000	52500000	38	31	18	33	14	49
17	2500000	53000000	56	62	52	71	27	88
17	2500000	53500000	106	65	62	95	43	116
17	2500000	54000000	71	45	52	68	33	111
17	2500000	54500000	74	46	46	52	27	85
17	2500000	55000000	130	89	103	83	35	118
17	2500000	55500000	192	125	146	126	75	196
17	2500000	56000000	204	125	156	142	83	195
17	2500000	56500000	155	104	97	129	62	141
17	2500000	57000000	82	49	69	75	25	53
17	2500000	57500000	54	27	33	33	10	47
17	2500000	58000000	24	29	20	27	8	24
17	2500000	58500000	28	20	20	25	9	39
17	2500000	59000000	21	25	19	26	7	32
17	2500000	59500000	39	47	29	40	17	47
17	2500000	60000000	39	39	26	34	25	44
17	2500000	60500000	36	27	24	34	19	47
17	2500000	61000000	23	16	13	22	8	21
17	2500000	61500000	13	12	6	13	5	9
17	2500000	62000000	10	8	8	1	1	7
17	2500000	62500000	6	8	6	6	3	7
17	2500000	63000000	43	45	19	51	20	49
17	3000000	3000000	6285	2963	5856	2402	2627	5053
17	3000000	3500000	4207	2026	3536	2023	1571	3064
17	3000000	4000000	2311	911	1868	1059	737	1673
17	3000000	4500000	2130	1047	1787	798	557	1220
17	3000000	5000000	841	604	725	300	234	466
17	3000000	5500000	777	465	560	433	266	653
17	3000000	6000000	808	446	573	647	360	847
17	3000000	6500000	572	279	387	460	257	560
17	3000000	7000000	488	314	340	435	235	504
17	3000000	7500000	515	315	336	390	238	513
17	3000000	8000000	474	265	339	360	196	481
17	3000000	8500000	290	243	233	247	139	331
17	3000000	9000000	571	364	396	407	278	550
17	3000000	9500000	458	352	325	372	231	548
17	3000000	10000000	342	272	238	245	135	284
17	3000000	10500000	173	169	142	117	53	141
17	3000000	11000000	114	112	77	78	44	111
17	3000000	11500000	119	77	86	100	38	101
17	3000000	12000000	146	107	112	135	72	153
17	3000000	12500000	164	115	113	152	78	204
17	3000000	13000000	249	174	206	246	133	301
17	3000000	13500000	406	338	288	341	201	383
17	3000000	14000000	204	138	144	202	81	185
17	3000000	14500000	260	171	154	194	95	220
17	3000000	15000000	259	158	165	204	110	230
17	3000000	15500000	409	228	264	280	167	364
17	3000000	16000000	341	140	235	230	144	293
17	3000000	16500000	314	173	208	199	114	278
17	3000000	17000000	287	172	196	224	104	295
17	3000000	17500000	277	173	206	201	123	259
17	3000000	18000000	257	217	183	192	109	244
17	3000000	18500000	274	159	211	224	131	288
17	3000000	19000000	253	206	233	215	105	286
17	3000000	19500000	244	199	194	174	93	280
17	3000000	20000000	273	152	169	173	91	222
17	3000000	20500000	263	191	183	217	113	274
17	3000000	21000000	261	132	198	201	103	235
17	3000000	21500000	244	188	170	174	85	224
17	3000000	22000000	241	162	220	139	76	198
17	3000000	22500000	280	166	236	209	114	293
17	3000000	23000000	297	199	219	192	128	275
17	3000000	23500000	283	183	222	183	117	262
17	3000000	24000000	272	222	233	194	119	258
17	3000000	24500000	209	195	144	142	71	206
17	3000000	25000000	169	125	139	126	71	143
17	3000000	25500000	242	161	174	180	94	229
17	3000000	26000000	110	77	96	71	24	96
17	3000000	26500000	96	74	57	82	38	105
17	3000000	27000000	112	74	84	105	65	120
17	3000000	27500000	87	53	51	104	48	99
17	3000000	28000000	75	59	59	81	40	111
17	3000000	28500000	69	56	63	63	36	90
17	3000000	29000000	60	52	40	59	24	73
17	3000000	29500000	53	47	52	68	43	88
17	3000000	30000000	32	30	21	36	20	35
17	3000000	30500000	32	29	23	34	19	35
17	3000000	31000000	43	30	31	60	28	42
17	3000000	31500000	28	29	25	37	14	44
17	3000000	32000000	22	13	12	44	14	40
17	3000000	32500000	22	9	8	22	9	18
17	3000000	33000000	42	24	26	44	17	51
17	3000000	33500000	28	19	10	29	7	34
17	3000000	34000000	38	33	22	53	20	40
17	3000000	34500000	18	20	12	23	15	29
17	3000000	35000000	23	18	16	36	9	22
17	3000000	35500000	11	10	6	22	10	20
17	3000000	36000000	14	14	7	15	14	14
17	3000000	36500000	24	15	11	19	11	30
17	3000000	37000000	24	13	19	20	9	17
17	3000000	37500000	18	17	13	21	5	21
17	3000000	38000000	8	12	6	12	2	13
17	3000000	38500000	17	16	7	26	6	22
17	3000000	39000000	16	10	10	23	4	21
17	3000000	39500000	10	15	11	17	7	13
17	3000000	40000000	10	18	18	19	7	17
17	3000000	40500000	26	14	15	18	11	28
17	3000000	41000000	26	24	18	17	9	25
17	3000000	41500000	30	19	23	29	9	26
17	3000000	42000000	46	44	33	37	26	49
17	3000000	42500000	53	35	32	39	12	65
17	3000000	43000000	51	43	44	35	12	46
17	3000000	43500000	32	40	24	33	10	38
17	3000000	44000000	79	75	59	69	29	48
17	3000000	44500000	173	102	89	131	65	130
17	3000000	45000000	186	103	89	133	68	173
17	3000000	45500000	110	84	74	103	40	115
17	3000000	46000000	57	46	44	52	26	55
17	3000000	46500000	56	47	30	32	17	37
17	3000000	47000000	28	35	24	34	10	35
17	3000000	47500000	32	19	25	29	14	33
17	3000000	48000000	28	27	11	29	12	24
17	3000000	48500000	33	22	14	25	13	25
17	3000000	49000000	15	18	8	24	12	21
17	3000000	49500000	23	15	16	23	6	19
17	3000000	50000000	15	18	8	13	11	18
17	3000000	50500000	27	14	15	21	8	16
17	3000000	51000000	19	20	19	10	9	15
17	3000000	51500000	12	17	9	13	3	12
17	3000000	52000000	29	24	12	12	5	29
17	3000000	52500000	29	23	16	39	16	47
17	3000000	53000000	37	45	46	62	17	73
17	3000000	53500000	80	64	60	92	43	113
17	3000000	54000000	74	67	63	73	42	88
17	3000000	54500000	68	53	55	49	23	81
17	3000000	55000000	101	81	92	87	34	84
17	3000000	55500000	163	129	127	146	72	163
17	3000000	56000000	192	121	131	146	64	158
17	3000000	56500000	137	102	102	125	65	144
17	3000000	57000000	76	71	56	65	29	61
17	3000000	57500000	40	48	23	38	14	48
17	3000000	58000000	23	20	26	19	6	23
17	3000000	58500000	27	39	23	24	12	24
17	3000000	59000000	19	18	17	14	5	24
17	3000000	59500000	46	40	31	30	21	42
17	3000000	60000000	27	31	25	31	13	32
17	3000000	60500000	26	24	26	37	20	49
17	3000000	61000000	27	23	16	32	11	18
17	3000000	61500000	6	10	5	8	7	10
17	3000000	62000000	9	6	6	15	2	7
17	3000000	62500000	16	13	4	7	2	9
17	3000000	63000000	46	46	20	46	11	48
17	3500000	3500000	5257	2521	4649	2034	1942	3540
17	3500000	4000000	3359	1405	2815	1536	1090	2313
17	3500000	4500000	2020	1020	1576	832	527	1151
17	3500000	5000000	696	477	608	308	150	377
17	3500000	5500000	633	455	517	398	224	536
17	3500000	6000000	835	419	566	691	396	849
17	3500000	6500000	575	279	404	489	268	629
17	3500000	7000000	516	314	381	471	246	549
17	3500000	7500000	479	271	304	357	205	443
17	3500000	8000000	445	282	284	335	169	353
17	3500000	8500000	317	210	222	263	132	310
17	3500000	9000000	549	355	405	331	234	512
17	3500000	9500000	449	360	339	395	220	483
17	3500000	10000000	314	250	232	235	128	241
17	3500000	10500000	155	152	132	99	30	90
17	3500000	11000000	88	77	71	61	20	82
17	3500000	11500000	80	74	57	59	29	68
17	3500000	12000000	114	89	73	118	53	109
17	3500000	12500000	160	125	106	141	57	115
17	3500000	13000000	210	149	175	201	125	236
17	3500000	13500000	389	255	281	262	127	371
17	3500000	14000000	198	123	137	153	68	150
17	3500000	14500000	210	154	130	136	75	150
17	3500000	15000000	274	147	182	183	92	205
17	3500000	15500000	367	238	244	296	169	368
17	3500000	16000000	352	171	236	238	147	318
17	3500000	16500000	289	164	181	231	119	257
17	3500000	17000000	275	156	218	211	129	275
17	3500000	17500000	258	167	158	203	100	201
17	3500000	18000000	222	131	141	165	67	208
17	3500000	18500000	265	162	176	255	112	261
17	3500000	19000000	241	183	157	167	91	224
17	3500000	19500000	231	139	129	151	84	188
17	3500000	20000000	231	149	158	150	69	208
17	3500000	20500000	253	184	188	186	85	219
17	3500000	21000000	228	165	177	187	89	204
17	3500000	21500000	224	180	162	154	73	179
17	3500000	22000000	194	129	161	128	57	138
17	3500000	22500000	260	169	196	202	110	234
17	3500000	23000000	290	153	203	208	109	260
17	3500000	23500000	215	148	182	177	102	216
17	3500000	24000000	251	179	165	180	102	211
17	3500000	24500000	205	149	145	110	69	132
17	3500000	25000000	177	113	117	90	51	122
17	3500000	25500000	216	178	171	175	94	211
17	3500000	26000000	75	98	63	83	29	70
17	3500000	26500000	75	64	50	68	23	70
17	3500000	27000000	82	60	61	83	38	90
17	3500000	27500000	91	58	45	70	30	77
17	3500000	28000000	71	48	50	64	37	68
17	3500000	28500000	67	51	43	59	34	66
17	3500000	29000000	53	41	42	54	20	52
17	3500000	29500000	69	57	56	79	28	78
17	3500000	30000000	25	14	23	32	8	19
17	3500000	30500000	42	23	23	24	17	28
17	3500000	31000000	32	23	21	35	20	42
17	3500000	31500000	20	13	14	28	11	35
17	3500000	32000000	15	17	17	34	11	30
17	3500000	32500000	17	14	14	15	8	21
17	3500000	33000000	34	35	30	30	15	38
17	3500000	33500000	18	8	15	17	7	28
17	3500000	34000000	28	24	19	36	15	27
17	3500000	34500000	14	6	12	33	7	17
17	3500000	35000000	8	15	18	24	8	14
17	3500000	35500000	15	17	11	15	4	15
17	3500000	36000000	16	18	5	17	7	9
17	3500000	36500000	15	10	9	13	5	19
17	3500000	37000000	12	20	8	13	4	16
17	3500000	37500000	13	14	7	17	2	17
17	3500000	38000000	10	5	11	12	6	8
17	3500000	38500000	13	10	8	17	9	11
17	3500000	39000000	15	11	3	18	7	14
17	3500000	39500000	14	13	6	16	4	15
17	3500000	40000000	18	17	8	12	6	18
17	3500000	40500000	23	18	17	16	8	13
17	3500000	41000000	16	16	8	9	10	22
17	3500000	41500000	16	18	11	23	9	25
17	3500000	42000000	34	33	17	34	10	28
17	3500000	42500000	41	35	22	32	13	37
17	3500000	43000000	33	31	31	28	12	32
17	3500000	43500000	36	31	14	28	11	31
17	3500000	44000000	54	58	38	47	18	41
17	3500000	44500000	136	86	76	145	43	117
17	3500000	45000000	167	117	78	130	55	136
17	3500000	45500000	99	93	59	109	48	109
17	3500000	46000000	58	43	38	46	16	54
17	3500000	46500000	37	37	32	29	16	37
17	3500000	47000000	30	18	23	23	18	24
17	3500000	47500000	23	15	13	22	6	33
17	3500000	48000000	19	25	5	31	5	18
17	3500000	48500000	20	23	16	10	10	22
17	3500000	49000000	13	17	3	18	10	21
17	3500000	49500000	18	11	12	12	10	17
17	3500000	50000000	24	13	13	10	5	13
17	3500000	50500000	17	10	9	16	4	11
17	3500000	51000000	13	3	3	5	3	11
17	3500000	51500000	12	12	9	10	4	9
17	3500000	52000000	12	21	13	19	5	10
17	3500000	52500000	19	22	8	33	11	20
17	3500000	53000000	30	47	31	47	24	70
17	3500000	53500000	85	62	47	71	23	78
17	3500000	54000000	50	40	47	58	24	65
17	3500000	54500000	54	39	37	54	18	52
17	3500000	55000000	100	90	74	60	33	73
17	3500000	55500000	172	99	109	111	59	127
17	3500000	56000000	180	111	125	156	94	143
17	3500000	56500000	132	106	107	121	45	124
17	3500000	57000000	66	45	52	46	16	45
17	3500000	57500000	27	35	22	40	13	30
17	3500000	58000000	23	17	13	16	2	12
17	3500000	58500000	19	27	13	21	5	24
17	3500000	59000000	15	15	24	14	7	16
17	3500000	59500000	37	19	30	26	13	33
17	3500000	60000000	39	27	15	27	12	26
17	3500000	60500000	28	31	20	28	2	26
17	3500000	61000000	15	27	10	18	8	20
17	3500000	61500000	6	8	5	7	2	7
17	3500000	62000000	8	2	2	3	1	6
17	3500000	62500000	3	6	6	5	3	5
17	3500000	63000000	26	39	24	51	17	45
17	4000000	4000000	4281	1430	3890	1517	1408	2984
17	4000000	4500000	2617	1108	2135	1085	805	1687
17	4000000	5000000	738	393	642	309	191	398
17	4000000	5500000	771	399	517	414	274	644
17	4000000	6000000	933	404	714	759	463	1029
17	4000000	6500000	711	272	466	535	276	715
17	4000000	7000000	526	309	363	495	274	631
17	4000000	7500000	537	272	367	405	203	533
17	4000000	8000000	438	231	321	329	199	449
17	4000000	8500000	297	172	216	259	138	324
17	4000000	9000000	532	262	350	369	233	511
17	4000000	9500000	444	302	362	332	221	412
17	4000000	10000000	323	192	214	197	105	227
17	4000000	10500000	121	99	95	77	50	113
17	4000000	11000000	63	59	47	61	23	60
17	4000000	11500000	72	35	54	66	23	56
17	4000000	12000000	96	69	56	107	44	106
17	4000000	12500000	123	81	86	107	44	144
17	4000000	13000000	206	102	152	171	92	210
17	4000000	13500000	355	226	233	277	149	326
17	4000000	14000000	163	85	106	116	58	150
17	4000000	14500000	178	89	136	144	60	141
17	4000000	15000000	231	130	167	190	72	222
17	4000000	15500000	315	176	262	230	134	279
17	4000000	16000000	269	126	185	191	118	242
17	4000000	16500000	251	120	165	168	94	213
17	4000000	17000000	240	119	166	183	91	246
17	4000000	17500000	193	120	149	167	63	181
17	4000000	18000000	217	99	126	147	74	168
17	4000000	18500000	250	124	167	195	94	226
17	4000000	19000000	203	117	155	142	68	181
17	4000000	19500000	178	129	144	125	74	156
17	4000000	20000000	182	109	146	118	70	149
17	4000000	20500000	201	125	154	135	74	190
17	4000000	21000000	203	145	129	162	76	191
17	4000000	21500000	170	125	149	139	79	172
17	4000000	22000000	150	99	97	104	57	142
17	4000000	22500000	257	137	192	162	89	198
17	4000000	23000000	230	125	179	139	73	195
17	4000000	23500000	230	111	131	142	94	196
17	4000000	24000000	227	116	149	144	87	184
17	4000000	24500000	168	126	92	104	49	137
17	4000000	25000000	121	84	118	90	36	98
17	4000000	25500000	218	132	160	159	78	174
17	4000000	26000000	60	56	52	53	15	57
17	4000000	26500000	62	39	34	49	26	69
17	4000000	27000000	63	52	61	78	30	84
17	4000000	27500000	65	47	38	61	20	64
17	4000000	28000000	57	24	45	55	23	69
17	4000000	28500000	66	46	41	52	18	55
17	4000000	29000000	35	22	24	46	19	46
17	4000000	29500000	51	40	39	55	21	53
17	4000000	30000000	23	16	23	29	12	22
17	4000000	30500000	17	21	17	21	7	36
17	4000000	31000000	24	24	21	41	14	41
17	4000000	31500000	26	16	13	22	7	34
17	4000000	32000000	9	5	12	20	3	25
17	4000000	32500000	13	7	6	12	6	17
17	4000000	33000000	28	15	20	31	16	40
17	4000000	33500000	15	15	13	15	6	16
17	4000000	34000000	16	25	12	27	7	34
17	4000000	34500000	16	9	3	21	4	9
17	4000000	35000000	15	9	6	16	11	16
17	4000000	35500000	15	13	8	12	3	11
17	4000000	36000000	14	9	4	9	5	16
17	4000000	36500000	14	14	8	11	9	15
17	4000000	37000000	9	10	4	13	5	14
17	4000000	37500000	11	11	11	12	6	10
17	4000000	38000000	9	10	8	5	1	11
17	4000000	38500000	16	9	13	9	5	9
17	4000000	39000000	10	9	5	14	7	11
17	4000000	39500000	19	5	7	10	3	13
17	4000000	40000000	13	5	2	9	9	10
17	4000000	40500000	18	11	12	12	4	12
17	4000000	41000000	13	9	12	17	5	18
17	4000000	41500000	15	11	11	14	6	23
17	4000000	42000000	25	20	24	34	6	33
17	4000000	42500000	37	24	24	27	8	29
17	4000000	43000000	19	15	18	11	12	19
17	4000000	43500000	28	14	22	20	9	17
17	4000000	44000000	42	34	36	44	15	40
17	4000000	44500000	107	68	77	86	45	87
17	4000000	45000000	134	87	91	112	50	112
17	4000000	45500000	90	69	61	74	33	94
17	4000000	46000000	50	37	26	38	12	37
17	4000000	46500000	29	23	19	25	3	23
17	4000000	47000000	19	18	9	19	13	27
17	4000000	47500000	22	15	11	22	8	24
17	4000000	48000000	17	24	10	23	6	19
17	4000000	48500000	18	8	19	24	12	16
17	4000000	49000000	11	11	4	17	3	13
17	4000000	49500000	13	7	6	12	5	10
17	4000000	50000000	14	8	9	7	3	10
17	4000000	50500000	10	9	9	16	4	9
17	4000000	51000000	12	14	6	10	2	14
17	4000000	51500000	14	13	6	7	4	11
17	4000000	52000000	14	16	8	12	1	12
17	4000000	52500000	19	8	9	29	3	21
17	4000000	53000000	37	33	24	26	17	48
17	4000000	53500000	56	38	40	48	38	86
17	4000000	54000000	42	36	45	46	19	68
17	4000000	54500000	47	29	31	38	16	30
17	4000000	55000000	76	57	58	51	33	64
17	4000000	55500000	140	95	112	98	55	137
17	4000000	56000000	147	105	96	120	63	160
17	4000000	56500000	111	82	89	100	45	94
17	4000000	57000000	48	42	32	39	17	43
17	4000000	57500000	17	23	12	24	12	23
17	4000000	58000000	19	14	9	8	5	7
17	4000000	58500000	17	17	17	16	5	11
17	4000000	59000000	16	9	14	17	9	9
17	4000000	59500000	21	22	8	18	6	34
17	4000000	60000000	25	18	22	21	11	23
17	4000000	60500000	17	19	22	15	10	23
17	4000000	61000000	12	12	15	8	7	18
17	4000000	61500000	8	6	2	3	3	8
17	4000000	62000000	6	1	1	4	4	5
17	4000000	62500000	7	3	5	4	1	3
17	4000000	63000000	24	31	18	30	18	37
17	4500000	4500000	6489	3087	6280	2012	2648	4704
17	4500000	5000000	3087	2115	2742	1355	1294	2628
17	4500000	5500000	2108	1226	1686	1167	976	2185
17	4500000	6000000	1344	790	951	802	557	1177
17	4500000	6500000	828	402	628	523	338	718
17	4500000	7000000	792	480	577	558	320	823
17	4500000	7500000	793	474	581	560	369	874
17	4500000	8000000	809	497	628	640	412	817
17	4500000	8500000	470	381	372	335	253	533
17	4500000	9000000	727	540	593	424	326	691
17	4500000	9500000	604	476	420	341	232	523
17	4500000	10000000	442	349	279	275	177	371
17	4500000	10500000	341	287	273	221	124	288
17	4500000	11000000	198	163	145	167	94	233
17	4500000	11500000	191	112	130	178	81	212
17	4500000	12000000	194	133	148	176	108	203
17	4500000	12500000	269	194	176	211	124	294
17	4500000	13000000	344	219	246	243	172	322
17	4500000	13500000	529	396	367	348	221	501
17	4500000	14000000	321	222	263	236	140	328
17	4500000	14500000	372	235	264	223	193	305
17	4500000	15000000	264	178	187	199	115	204
17	4500000	15500000	351	262	263	234	150	277
17	4500000	16000000	274	158	230	158	94	222
17	4500000	16500000	303	181	232	190	111	268
17	4500000	17000000	283	173	199	163	72	227
